date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:05:15	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/podcast?lg=hi	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/podcast.e53de64.delayed	(from https://jaipurliteraturefestival.org/speaker/baran-farooqi&lg=hi)
13:05:15	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/award.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/award.e54.delayed	(from https://jaipurliteraturefestival.org/speaker/sudha-murty-4256&lg=hi)
13:05:15	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/director.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/director.e55.delayed	(from https://jaipurliteraturefestival.org/speaker/sudha-murty-4256&lg=hi)
13:05:15	35957/35957	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:14%20GMT	https://jaipurliteraturefestival.org/speaker/arts.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/arts.php	(from https://jaipurliteraturefestival.org/speaker/sudha-murty-4256&lg=hi)
13:05:16	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:15%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/sudha-murty-4256&lg=hi)
13:05:16	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:15%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/sudha-murty-4256&lg=hi)
13:05:16	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/podcast?lg=hi	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/podcast.e59de64.delayed	(from https://jaipurliteraturefestival.org/speaker/sudha-murty-4256&lg=hi)
13:05:16	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/award.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/award.e5a.delayed	(from https://jaipurliteraturefestival.org/speaker/mandira-nayar-4404&lg=hi)
13:05:16	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/director.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/director.e5b.delayed	(from https://jaipurliteraturefestival.org/speaker/mandira-nayar-4404&lg=hi)
13:05:16	35957/35957	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:15%20GMT	https://jaipurliteraturefestival.org/speaker/arts.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/arts.php	(from https://jaipurliteraturefestival.org/speaker/mandira-nayar-4404&lg=hi)
13:05:17	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:16%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/mandira-nayar-4404&lg=hi)
13:05:17	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:16%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/mandira-nayar-4404&lg=hi)
13:05:17	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/podcast?lg=hi	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/podcast.e5fde64.delayed	(from https://jaipurliteraturefestival.org/speaker/mandira-nayar-4404&lg=hi)
13:05:17	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/award.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/award.e60.delayed	(from https://jaipurliteraturefestival.org/speaker/aruna-chakravarti-4268&lg=hi)
13:05:17	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/director.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/director.e61.delayed	(from https://jaipurliteraturefestival.org/speaker/aruna-chakravarti-4268&lg=hi)
13:05:17	35957/35957	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:16%20GMT	https://jaipurliteraturefestival.org/speaker/arts.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/arts.php	(from https://jaipurliteraturefestival.org/speaker/aruna-chakravarti-4268&lg=hi)
13:05:18	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:17%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/aruna-chakravarti-4268&lg=hi)
13:05:18	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:17%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/aruna-chakravarti-4268&lg=hi)
13:05:18	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/podcast?lg=hi	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/podcast.e65de64.delayed	(from https://jaipurliteraturefestival.org/speaker/aruna-chakravarti-4268&lg=hi)
13:05:18	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/award.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/award.e66.delayed	(from https://jaipurliteraturefestival.org/speaker/radha-chakravarty-4312&lg=hi)
13:05:18	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/director.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/director.e67.delayed	(from https://jaipurliteraturefestival.org/speaker/radha-chakravarty-4312&lg=hi)
13:05:18	35957/35957	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:17%20GMT	https://jaipurliteraturefestival.org/speaker/arts.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/arts.php	(from https://jaipurliteraturefestival.org/speaker/radha-chakravarty-4312&lg=hi)
13:05:19	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:18%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/radha-chakravarty-4312&lg=hi)
13:05:19	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:18%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/radha-chakravarty-4312&lg=hi)
13:05:19	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/podcast?lg=hi	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/podcast.e6bde64.delayed	(from https://jaipurliteraturefestival.org/speaker/radha-chakravarty-4312&lg=hi)
13:05:19	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/award.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/award.e6c.delayed	(from https://jaipurliteraturefestival.org/speaker/abhay-k--4212&lg=hi)
13:05:19	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/director.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/director.e6d.delayed	(from https://jaipurliteraturefestival.org/speaker/abhay-k--4212&lg=hi)
13:05:19	35957/35957	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:18%20GMT	https://jaipurliteraturefestival.org/speaker/arts.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/arts.php	(from https://jaipurliteraturefestival.org/speaker/abhay-k--4212&lg=hi)
13:05:20	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:19%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/abhay-k--4212&lg=hi)
13:05:20	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:19%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/abhay-k--4212&lg=hi)
13:05:20	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/podcast?lg=hi	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/podcast.e71de64.delayed	(from https://jaipurliteraturefestival.org/speaker/abhay-k--4212&lg=hi)
13:05:20	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/award.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/award.e72.delayed	(from https://jaipurliteraturefestival.org/speaker/adam-burakowski&lg=hi)
13:05:20	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/director.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/director.e73.delayed	(from https://jaipurliteraturefestival.org/speaker/adam-burakowski&lg=hi)
13:05:20	35957/35957	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:19%20GMT	https://jaipurliteraturefestival.org/speaker/arts.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/arts.php	(from https://jaipurliteraturefestival.org/speaker/adam-burakowski&lg=hi)
13:05:21	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:20%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/adam-burakowski&lg=hi)
13:05:21	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:20%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/adam-burakowski&lg=hi)
13:05:21	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/podcast?lg=hi	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/podcast.e77de64.delayed	(from https://jaipurliteraturefestival.org/speaker/adam-burakowski&lg=hi)
13:05:21	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/award.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/award.e78.delayed	(from https://jaipurliteraturefestival.org/speaker/oscar-pujol-4279&lg=hi)
13:05:21	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/director.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/director.e79.delayed	(from https://jaipurliteraturefestival.org/speaker/oscar-pujol-4279&lg=hi)
13:05:21	35957/35957	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:20%20GMT	https://jaipurliteraturefestival.org/speaker/arts.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/arts.php	(from https://jaipurliteraturefestival.org/speaker/oscar-pujol-4279&lg=hi)
13:05:22	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:21%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/oscar-pujol-4279&lg=hi)
13:05:22	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:21%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/oscar-pujol-4279&lg=hi)
13:05:22	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/podcast?lg=hi	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/podcast.e7dde64.delayed	(from https://jaipurliteraturefestival.org/speaker/oscar-pujol-4279&lg=hi)
13:05:22	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/award.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/award.e7e.delayed	(from https://jaipurliteraturefestival.org/speaker/javed-akhtar-3867&lg=hi)
13:05:22	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/director.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/director.e7f.delayed	(from https://jaipurliteraturefestival.org/speaker/javed-akhtar-3867&lg=hi)
13:05:22	35957/35957	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:21%20GMT	https://jaipurliteraturefestival.org/speaker/arts.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/arts.php	(from https://jaipurliteraturefestival.org/speaker/javed-akhtar-3867&lg=hi)
13:05:23	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:22%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/javed-akhtar-3867&lg=hi)
13:05:23	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:22%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/javed-akhtar-3867&lg=hi)
13:05:23	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/podcast?lg=hi	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/podcast.e83de64.delayed	(from https://jaipurliteraturefestival.org/speaker/javed-akhtar-3867&lg=hi)
13:05:23	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/award.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/award.e84.delayed	(from https://jaipurliteraturefestival.org/speaker/rakhshanda-jalil-3762&lg=hi)
13:05:23	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/director.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/director.e85.delayed	(from https://jaipurliteraturefestival.org/speaker/rakhshanda-jalil-3762&lg=hi)
13:05:23	35957/35957	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:22%20GMT	https://jaipurliteraturefestival.org/speaker/arts.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/arts.php	(from https://jaipurliteraturefestival.org/speaker/rakhshanda-jalil-3762&lg=hi)
13:05:24	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:23%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/rakhshanda-jalil-3762&lg=hi)
13:05:24	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:23%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/rakhshanda-jalil-3762&lg=hi)
13:05:24	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/podcast?lg=hi	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/podcast.e89de64.delayed	(from https://jaipurliteraturefestival.org/speaker/rakhshanda-jalil-3762&lg=hi)
13:05:24	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/award.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/award.e8a.delayed	(from https://jaipurliteraturefestival.org/speaker/ambarish-satwik-4284&lg=hi)
13:05:24	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/director.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/director.e8b.delayed	(from https://jaipurliteraturefestival.org/speaker/ambarish-satwik-4284&lg=hi)
13:05:24	35957/35957	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:23%20GMT	https://jaipurliteraturefestival.org/speaker/arts.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/arts.php	(from https://jaipurliteraturefestival.org/speaker/ambarish-satwik-4284&lg=hi)
13:05:25	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:24%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/ambarish-satwik-4284&lg=hi)
13:05:25	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:24%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/ambarish-satwik-4284&lg=hi)
13:05:25	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/podcast?lg=hi	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/podcast.e8fde64.delayed	(from https://jaipurliteraturefestival.org/speaker/ambarish-satwik-4284&lg=hi)
13:05:25	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/award.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/award.e90.delayed	(from https://jaipurliteraturefestival.org/speaker/vidya-krishnan&lg=hi)
13:05:25	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/director.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/director.e91.delayed	(from https://jaipurliteraturefestival.org/speaker/vidya-krishnan&lg=hi)
13:05:25	35957/35957	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:24%20GMT	https://jaipurliteraturefestival.org/speaker/arts.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/arts.php	(from https://jaipurliteraturefestival.org/speaker/vidya-krishnan&lg=hi)
13:05:26	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:25%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/vidya-krishnan&lg=hi)
13:05:26	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:25%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/vidya-krishnan&lg=hi)
13:05:26	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/podcast?lg=hi	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/podcast.e95de64.delayed	(from https://jaipurliteraturefestival.org/speaker/vidya-krishnan&lg=hi)
13:05:26	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/award.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/award.e96.delayed	(from https://jaipurliteraturefestival.org/speaker/maryam-aslany-4170&lg=hi)
13:05:26	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/director.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/director.e97.delayed	(from https://jaipurliteraturefestival.org/speaker/maryam-aslany-4170&lg=hi)
13:05:26	35957/35957	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:25%20GMT	https://jaipurliteraturefestival.org/speaker/arts.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/arts.php	(from https://jaipurliteraturefestival.org/speaker/maryam-aslany-4170&lg=hi)
13:05:27	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:26%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/maryam-aslany-4170&lg=hi)
13:05:27	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:26%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/maryam-aslany-4170&lg=hi)
13:05:27	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/podcast?lg=hi	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/podcast.e9bde64.delayed	(from https://jaipurliteraturefestival.org/speaker/maryam-aslany-4170&lg=hi)
13:05:27	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/award.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/award.e9c.delayed	(from https://jaipurliteraturefestival.org/speaker/surinder-s-jodhka-4317&lg=hi)
13:05:27	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/director.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/director.e9d.delayed	(from https://jaipurliteraturefestival.org/speaker/surinder-s-jodhka-4317&lg=hi)
13:05:27	35957/35957	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:26%20GMT	https://jaipurliteraturefestival.org/speaker/arts.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/arts.php	(from https://jaipurliteraturefestival.org/speaker/surinder-s-jodhka-4317&lg=hi)
13:05:28	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:27%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/surinder-s-jodhka-4317&lg=hi)
13:05:28	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:27%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/surinder-s-jodhka-4317&lg=hi)
13:05:28	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/podcast?lg=hi	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/podcast.ea1de64.delayed	(from https://jaipurliteraturefestival.org/speaker/surinder-s-jodhka-4317&lg=hi)
13:05:28	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/award.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/award.ea2.delayed	(from https://jaipurliteraturefestival.org/speaker/kishwar-desai-4322&lg=hi)
13:05:28	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/director.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/director.ea3.delayed	(from https://jaipurliteraturefestival.org/speaker/kishwar-desai-4322&lg=hi)
13:05:28	35957/35957	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:27%20GMT	https://jaipurliteraturefestival.org/speaker/arts.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/arts.php	(from https://jaipurliteraturefestival.org/speaker/kishwar-desai-4322&lg=hi)
13:05:28	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:28%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/kishwar-desai-4322&lg=hi)
13:05:29	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:28%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/kishwar-desai-4322&lg=hi)
13:05:29	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/podcast?lg=hi	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/podcast.ea7de64.delayed	(from https://jaipurliteraturefestival.org/speaker/kishwar-desai-4322&lg=hi)
13:05:29	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/award.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/award.ea8.delayed	(from https://jaipurliteraturefestival.org/speaker/nirupama-kotru-4420&lg=hi)
13:05:29	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/director.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/director.ea9.delayed	(from https://jaipurliteraturefestival.org/speaker/nirupama-kotru-4420&lg=hi)
13:05:29	35957/35957	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:28%20GMT	https://jaipurliteraturefestival.org/speaker/arts.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/arts.php	(from https://jaipurliteraturefestival.org/speaker/nirupama-kotru-4420&lg=hi)
13:05:29	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:29%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/nirupama-kotru-4420&lg=hi)
13:05:30	35951/35951	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2007:35:29%20GMT	https://jaipurliteraturefestival.org/speaker/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/art.php	(from https://jaipurliteraturefestival.org/speaker/nirupama-kotru-4420&lg=hi)
13:05:30	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/podcast?lg=hi	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/podcast.eadde64.delayed	(from https://jaipurliteraturefestival.org/speaker/nirupama-kotru-4420&lg=hi)
13:05:30	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/award.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/award.eae.delayed	(from https://jaipurliteraturefestival.org/speaker/era-tak-4145&lg=hi)
13:05:30	0/-1	---M--	302	error ('')			https://jaipurliteraturefestival.org/speaker/director.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/director.eaf.delayed	(from https://jaipurliteraturefestival.org/speaker/era-tak-4145&lg=hi)
